
	Warning... 
	   Date Selected:                 20180101:0100
	   First Entry In Datebase:       20180215:0100
	   ...Resetting Date Selected To: 20180215:0100
hancock
hourly summary

date,time,atmp,pcpn,relh,srad,wspd
08/07/2019,23:00,18.5,0.00,96.2,0.4,0.2
08/07/2019,24:00,18.1,0.00,97.6,0.4,0.2
08/08/2019,01:00,18.1,0.00,97.3,0.5,0.2
08/08/2019,02:00,16.9,0.00,97.6,0.4,0.2
08/08/2019,03:00,16.5,0.00,98.4,0.4,0.2
08/08/2019,04:00,16.4,0.25,97.4,0.4,0.2
08/08/2019,05:00,15.5,0.00,97.8,0.3,0.2
08/08/2019,06:00,15.0,0.00,98.4,3.7,0.4
08/08/2019,07:00,15.4,0.00,96.5,153.5,0.6
08/08/2019,08:00,16.4,0.00,92.2,709.0,1.3
08/08/2019,09:00,17.7,0.00,83.7,1335.8,2.0
08/08/2019,10:00,19.1,0.00,72.5,1937.2,2.1
08/08/2019,11:00,20.5,0.00,62.0,2430.3,2.7
08/08/2019,12:00,21.2,0.00,56.5,2656.4,3.2
08/08/2019,13:00,21.8,0.00,52.1,2714.4,2.6
08/08/2019,14:00,22.3,0.00,49.3,2912.2,2.9
08/08/2019,15:00,22.9,0.00,45.4,2786.5,3.1
08/08/2019,16:00,23.3,0.00,44.0,2476.7,2.9
08/08/2019,17:00,23.5,0.00,44.5,2043.2,2.6
08/08/2019,18:00,23.5,0.00,44.7,1549.6,2.7
08/08/2019,19:00,22.9,0.00,46.6,876.8,1.8
08/08/2019,20:00,21.3,0.00,53.1,279.5,0.9
08/08/2019,21:00,17.9,0.00,71.8,8.5,0.2
08/08/2019,22:00,15.1,0.00,84.6,0.2,0.2
08/08/2019,23:00,13.7,0.00,89.4,0.2,0.2
08/08/2019,24:00,12.8,0.00,93.1,0.2,0.3
08/09/2019,01:00,12.2,0.00,94.7,0.3,0.2
08/09/2019,02:00,12.1,0.00,95.0,0.3,0.3
08/09/2019,03:00,11.3,0.00,96.5,0.3,0.2
08/09/2019,04:00,11.0,0.00,97.2,0.3,0.2
08/09/2019,05:00,10.6,0.00,97.3,0.3,0.2
08/09/2019,06:00,10.6,0.00,97.6,3.9,0.2
08/09/2019,07:00,11.3,0.00,96.6,141.8,0.2
08/09/2019,08:00,13.9,0.00,89.3,740.1,0.7
08/09/2019,09:00,16.0,0.00,81.0,1352.4,1.5
08/09/2019,10:00,18.5,0.00,69.5,1925.9,1.7
08/09/2019,11:00,20.6,0.00,62.2,2390.3,1.6
08/09/2019,12:00,22.1,0.00,55.2,2688.0,2.0
08/09/2019,13:00,23.0,0.00,49.5,2819.8,2.6
08/09/2019,14:00,23.8,0.00,46.9,2954.1,2.9
08/09/2019,15:00,24.3,0.00,45.5,2727.7,2.9
08/09/2019,16:00,24.6,0.00,44.5,2446.2,2.6
08/09/2019,17:00,24.5,0.00,44.7,1751.0,2.6
08/09/2019,18:00,24.6,0.00,44.7,1436.1,2.3
08/09/2019,19:00,23.3,0.00,51.3,563.1,1.5
08/09/2019,20:00,21.0,0.00,65.6,139.4,0.4
08/09/2019,21:00,18.4,0.00,80.2,3.7,0.2
08/09/2019,22:00,16.6,0.00,86.6,0.3,0.2
08/09/2019,23:00,16.3,0.00,88.8,0.2,0.2
08/09/2019,24:00,15.5,0.00,91.0,0.2,0.2
08/10/2019,01:00,15.3,0.00,92.1,0.3,0.2
08/10/2019,02:00,14.5,0.00,94.8,0.3,0.2
08/10/2019,03:00,14.1,0.00,95.8,0.4,0.2
08/10/2019,04:00,14.2,0.00,96.8,0.4,0.2
08/10/2019,05:00,14.4,0.00,96.3,0.5,0.2
08/10/2019,06:00,14.3,0.00,96.6,3.4,0.2
08/10/2019,07:00,14.8,0.00,95.2,187.9,0.2
08/10/2019,08:00,18.1,0.00,85.5,539.3,0.2
08/10/2019,09:00,20.7,0.00,73.0,1365.7,0.3
08/10/2019,10:00,22.8,0.00,59.6,1702.7,0.6
08/10/2019,11:00,23.6,0.00,52.5,1837.7,0.8
08/10/2019,12:00,24.0,0.00,51.7,2265.0,1.2
08/10/2019,13:00,24.4,0.00,52.5,2102.0,1.2
08/10/2019,14:00,24.2,0.00,51.2,1650.8,1.1
08/10/2019,15:00,24.4,0.00,52.1,1790.8,0.9
08/10/2019,16:00,24.0,0.00,56.4,1045.8,1.0
08/10/2019,17:00,23.8,0.00,57.3,888.0,0.8
08/10/2019,18:00,23.7,0.00,59.3,546.2,0.4
08/10/2019,19:00,23.2,0.00,65.8,290.9,0.4
08/10/2019,20:00,22.5,0.00,70.3,110.3,0.8
08/10/2019,21:00,20.6,0.00,82.4,3.4,0.2
08/10/2019,22:00,20.1,0.00,83.7,0.4,0.3
08/10/2019,23:00,20.0,1.52,84.5,0.5,0.3
08/10/2019,24:00,18.5,5.59,95.5,0.5,0.7
08/11/2019,01:00,17.9,1.27,97.6,0.6,0.5
08/11/2019,02:00,17.9,0.00,96.2,0.5,0.3
08/11/2019,03:00,17.9,1.02,95.8,0.7,0.5
08/11/2019,04:00,17.4,1.02,94.9,0.6,1.0
08/11/2019,05:00,17.0,0.00,96.2,0.5,0.8
08/11/2019,06:00,16.9,0.00,96.8,1.4,0.8
08/11/2019,07:00,17.3,0.00,97.2,27.7,1.0
08/11/2019,08:00,18.0,0.00,96.0,186.4,1.2
08/11/2019,09:00,18.4,0.00,94.9,262.3,1.3
08/11/2019,10:00,19.2,0.00,92.5,781.3,1.5
08/11/2019,11:00,21.0,0.00,85.7,1858.3,1.6
08/11/2019,12:00,21.9,0.00,82.4,876.0,1.2
08/11/2019,13:00,22.1,0.00,83.1,657.5,0.6
08/11/2019,14:00,22.4,0.00,82.1,640.4,0.5
08/11/2019,15:00,22.6,0.00,81.2,482.8,0.3
08/11/2019,16:00,22.9,0.00,80.6,675.1,0.4
08/11/2019,17:00,23.2,0.00,79.3,566.1,0.3
08/11/2019,18:00,22.9,0.00,82.5,339.9,0.5
08/11/2019,19:00,23.0,0.00,82.9,266.9,0.6
08/11/2019,20:00,22.5,0.00,85.7,148.3,0.2
08/11/2019,21:00,21.6,0.00,92.0,2.4,0.2
08/11/2019,22:00,20.7,0.00,95.3,0.5,0.2
08/11/2019,23:00,20.5,0.00,96.0,0.5,0.2
08/11/2019,24:00,20.2,0.00,96.8,0.4,0.2
08/12/2019,01:00,20.0,0.00,97.7,0.5,0.2
08/12/2019,02:00,19.1,0.00,98.0,0.5,0.2
08/12/2019,03:00,18.1,0.00,98.7,0.5,0.2
08/12/2019,04:00,17.3,0.00,98.9,0.6,0.2
08/12/2019,05:00,16.9,0.00,99.1,0.7,0.2
08/12/2019,06:00,16.4,0.00,99.2,4.6,0.2
08/12/2019,07:00,16.6,0.00,99.2,176.3,0.2
08/12/2019,08:00,19.5,0.00,96.7,552.8,0.2
08/12/2019,09:00,21.9,0.00,86.8,1109.3,0.7
08/12/2019,10:00,23.2,0.00,78.6,1405.8,1.0
08/12/2019,11:00,23.7,0.00,75.0,1572.4,1.5
08/12/2019,12:00,24.3,0.00,73.0,1590.4,0.9
08/12/2019,13:00,25.1,0.00,70.5,1903.2,1.3
08/12/2019,14:00,25.7,0.00,66.7,1926.2,0.9
08/12/2019,15:00,25.9,0.00,65.5,1682.5,0.9
08/12/2019,16:00,26.2,0.00,64.2,1389.9,1.1
08/12/2019,17:00,25.6,0.00,69.6,719.2,0.5
08/12/2019,18:00,26.0,0.00,67.0,1200.9,1.0
08/12/2019,19:00,24.9,0.00,72.5,441.5,0.5
08/12/2019,20:00,23.6,0.00,79.0,114.4,0.2
08/12/2019,21:00,22.5,0.00,86.3,2.2,0.4
08/12/2019,22:00,21.6,0.00,93.9,0.5,0.2
08/12/2019,23:00,21.2,0.00,95.3,0.5,0.3
08/12/2019,24:00,21.0,0.00,93.4,0.4,0.2
08/13/2019,01:00,20.8,0.00,94.4,0.5,0.3
08/13/2019,02:00,20.6,0.00,94.0,0.5,0.2
08/13/2019,03:00,20.3,0.00,94.2,0.5,0.2
08/13/2019,04:00,19.9,0.00,92.5,0.5,0.2
08/13/2019,05:00,19.5,0.00,92.4,0.6,0.2
08/13/2019,06:00,18.8,0.00,95.1,3.9,0.3
08/13/2019,07:00,18.8,0.00,92.8,65.0,0.3
08/13/2019,08:00,18.9,0.00,89.7,112.3,0.5
08/13/2019,09:00,19.7,0.00,86.2,540.9,0.8
08/13/2019,10:00,20.3,0.00,82.7,484.9,0.5
08/13/2019,11:00,20.9,0.00,80.3,776.7,0.6
08/13/2019,12:00,21.1,0.25,79.2,539.1,1.2
08/13/2019,13:00,19.6,0.25,92.4,708.0,1.3
08/13/2019,14:00,20.4,0.00,87.6,935.0,0.7
08/13/2019,15:00,22.4,0.00,78.3,1893.2,1.3
08/13/2019,16:00,23.1,0.00,75.5,950.6,0.7
08/13/2019,17:00,22.8,0.00,77.6,485.3,1.0
08/13/2019,18:00,21.9,0.00,77.4,765.6,1.8
08/13/2019,19:00,21.2,0.00,76.1,623.0,1.4
08/13/2019,20:00,19.3,0.00,81.0,59.1,1.0
08/13/2019,21:00,17.8,0.00,83.3,2.5,0.8
08/13/2019,22:00,17.4,0.00,82.5,0.5,0.8
08/13/2019,23:00,17.1,0.00,80.0,0.4,0.8
08/13/2019,24:00,16.9,0.00,80.8,0.5,1.0
08/14/2019,01:00,16.9,0.00,81.1,0.5,1.2
08/14/2019,02:00,16.7,0.00,81.5,0.5,1.1
08/14/2019,03:00,16.5,0.00,84.8,0.4,1.3
08/14/2019,04:00,15.3,6.35,94.7,0.7,1.4
08/14/2019,05:00,15.0,2.03,97.0,0.5,0.6
08/14/2019,06:00,15.2,1.02,97.4,0.9,0.4
08/14/2019,07:00,15.2,0.00,97.4,35.9,0.7
08/14/2019,08:00,15.3,0.00,94.9,350.9,1.4
08/14/2019,09:00,16.5,0.00,89.0,1092.5,2.0
08/14/2019,10:00,18.0,0.00,81.5,1682.2,2.6
08/14/2019,11:00,19.6,0.00,76.4,2086.9,2.3
08/14/2019,12:00,20.0,0.00,74.4,1616.2,2.5
08/14/2019,13:00,21.4,0.00,68.6,2809.8,2.4
08/14/2019,14:00,21.6,0.00,66.7,1669.1,2.2
08/14/2019,15:00,21.6,0.00,65.9,1367.8,2.1
08/14/2019,16:00,21.3,0.00,65.2,835.6,2.0
08/14/2019,17:00,20.8,0.00,69.3,444.5,1.0
08/14/2019,18:00,20.4,0.00,71.5,315.1,0.4
08/14/2019,19:00,20.1,0.00,74.6,181.3,0.2
08/14/2019,20:00,19.4,0.00,80.8,55.4,0.2
08/14/2019,21:00,18.5,0.00,85.1,2.2,0.2
08/14/2019,22:00,17.7,0.00,88.1,0.5,0.2
08/14/2019,23:00,16.2,0.00,91.9,0.4,0.2
08/14/2019,24:00,14.5,0.00,95.8,0.4,0.2
08/15/2019,01:00,13.4,0.00,96.4,0.5,0.2
08/15/2019,02:00,12.5,0.00,96.6,0.4,0.2
08/15/2019,03:00,11.8,0.00,96.8,0.4,0.2
08/15/2019,04:00,11.3,0.00,96.8,0.3,0.2
08/15/2019,05:00,10.8,0.00,97.0,0.3,0.2
08/15/2019,06:00,10.5,0.00,97.0,2.3,0.2
08/15/2019,07:00,10.8,0.00,96.1,114.6,0.2
08/15/2019,08:00,14.7,0.00,85.1,664.4,0.2
08/15/2019,09:00,17.8,0.00,74.2,1177.4,0.6
08/15/2019,10:00,19.7,0.00,65.8,1824.8,1.1
08/15/2019,11:00,21.0,0.00,62.4,2306.7,1.0
08/15/2019,12:00,22.1,0.00,57.8,2696.7,1.3
08/15/2019,13:00,22.9,0.00,53.0,2202.1,1.1
08/15/2019,14:00,23.3,0.00,53.6,2417.9,1.2
08/15/2019,15:00,24.1,0.00,51.1,2926.7,1.5
08/15/2019,16:00,24.2,0.00,49.8,2371.5,1.5
08/15/2019,17:00,24.3,0.00,49.0,2100.0,1.9
08/15/2019,18:00,23.7,0.00,54.3,1267.7,1.6
08/15/2019,19:00,22.4,0.00,60.7,425.3,1.1
08/15/2019,20:00,21.4,0.00,68.0,153.1,0.7
08/15/2019,21:00,18.7,0.00,81.2,1.9,0.2
08/15/2019,22:00,17.3,0.00,86.6,0.4,0.2
08/15/2019,23:00,17.6,0.00,81.6,0.4,0.3
08/15/2019,24:00,17.4,0.00,82.1,0.4,0.7
08/16/2019,01:00,17.2,0.00,82.4,0.4,0.8
08/16/2019,02:00,17.0,0.00,84.0,0.4,1.5
08/16/2019,03:00,16.9,0.00,83.3,0.4,1.7
08/16/2019,04:00,17.4,0.00,80.0,0.5,1.9
08/16/2019,05:00,15.8,0.00,88.9,0.5,1.3
08/16/2019,06:00,15.7,1.27,91.7,0.7,1.7
08/16/2019,07:00,15.6,0.76,94.5,60.6,1.9
08/16/2019,08:00,15.7,0.51,95.1,160.1,2.6
08/16/2019,09:00,16.5,3.30,95.5,228.6,3.4
08/16/2019,10:00,16.6,1.02,95.3,384.9,3.3
08/16/2019,11:00,17.0,0.00,93.5,470.7,2.6
08/16/2019,12:00,17.8,0.00,92.1,639.5,2.4
08/16/2019,13:00,20.0,0.00,86.9,1633.0,2.7
08/16/2019,14:00,22.1,0.00,80.1,1978.9,2.7
08/16/2019,15:00,22.6,0.00,72.1,1159.1,2.6
08/16/2019,16:00,23.3,0.00,62.5,2084.2,3.0
08/16/2019,17:00,22.6,0.00,65.6,1057.5,2.3
08/16/2019,18:00,22.9,0.00,67.5,1113.6,1.9
08/16/2019,19:00,22.6,0.00,68.9,717.9,1.3
08/16/2019,20:00,21.0,0.00,76.2,110.4,0.7
08/16/2019,21:00,19.1,0.00,85.9,2.0,0.2
08/16/2019,22:00,18.7,0.00,87.0,0.4,0.2
08/16/2019,23:00,18.4,0.00,87.9,0.4,0.3
08/16/2019,24:00,18.3,0.00,88.1,0.5,0.4
08/17/2019,01:00,17.7,0.00,89.6,0.4,0.3
08/17/2019,02:00,16.2,0.00,94.5,0.4,0.2
08/17/2019,03:00,15.1,0.00,97.1,0.5,0.2
08/17/2019,04:00,14.6,0.00,97.8,0.4,0.2
08/17/2019,05:00,13.9,0.00,98.4,0.5,0.2
08/17/2019,06:00,14.1,0.00,98.3,1.8,0.6
08/17/2019,07:00,14.9,0.00,97.0,105.5,0.6
08/17/2019,08:00,17.0,0.00,90.7,637.3,0.3
08/17/2019,09:00,19.1,0.00,84.8,1078.0,0.5
08/17/2019,10:00,20.8,0.00,80.1,1296.2,0.5
08/17/2019,11:00,22.4,0.00,76.5,1863.1,1.1
08/17/2019,12:00,23.7,0.00,68.2,1780.7,0.9
08/17/2019,13:00,24.7,0.00,62.4,2625.3,1.1
08/17/2019,14:00,25.2,0.00,57.6,2321.5,1.1
08/17/2019,15:00,26.0,0.00,54.8,2316.3,0.7
08/17/2019,16:00,26.6,0.00,54.5,2293.6,1.3
08/17/2019,17:00,26.1,0.00,53.9,1706.1,1.7
08/17/2019,18:00,25.4,0.00,58.5,1030.9,1.9
08/17/2019,19:00,24.6,0.00,63.4,646.1,1.6
08/17/2019,20:00,23.1,0.00,74.6,146.4,0.2
08/17/2019,21:00,19.8,0.00,89.3,1.7,0.2
08/17/2019,22:00,19.0,0.00,91.1,0.5,0.2
08/17/2019,23:00,19.0,0.00,90.2,0.4,0.2
08/17/2019,24:00,19.1,0.00,88.4,0.6,0.3
08/18/2019,01:00,18.7,0.00,90.1,0.5,0.9
08/18/2019,02:00,19.0,0.00,91.9,0.5,1.4
08/18/2019,03:00,19.1,0.00,95.1,0.7,1.2
08/18/2019,04:00,19.3,0.00,97.3,0.9,1.1
08/18/2019,05:00,19.1,0.00,98.8,1.0,1.4
08/18/2019,06:00,19.2,0.00,98.7,1.9,1.3
08/18/2019,07:00,19.4,1.02,97.8,15.6,3.1
08/18/2019,08:00,20.2,0.00,92.4,68.7,5.2
08/18/2019,09:00,20.5,0.00,82.5,299.3,5.4
08/18/2019,10:00,20.1,0.00,78.4,687.0,3.9
08/18/2019,11:00,20.3,0.00,78.3,1242.5,4.2
08/18/2019,12:00,20.7,0.00,77.6,946.2,4.2
08/18/2019,13:00,20.7,0.00,78.2,1201.0,4.5
08/18/2019,14:00,21.9,0.00,72.0,2199.9,4.3
08/18/2019,15:00,22.8,0.00,67.2,1768.4,3.7
08/18/2019,16:00,23.4,0.00,66.9,1563.4,3.1
08/18/2019,17:00,24.0,0.00,63.0,1494.4,3.1
08/18/2019,18:00,24.4,0.00,60.8,1242.8,2.7
08/18/2019,19:00,23.6,0.00,65.0,457.8,1.7
08/18/2019,20:00,22.0,0.00,75.8,91.5,0.3
08/18/2019,21:00,20.3,0.00,81.5,3.2,0.3
08/18/2019,22:00,18.9,0.00,83.4,0.4,0.2
08/18/2019,23:00,16.4,0.00,93.7,0.5,0.2
08/18/2019,24:00,15.1,0.00,95.2,0.6,0.2
08/19/2019,01:00,14.2,0.00,96.2,0.5,0.2
08/19/2019,02:00,13.3,0.00,96.8,0.4,0.2
08/19/2019,03:00,12.5,0.00,97.3,0.5,0.2
08/19/2019,04:00,11.8,0.00,98.0,0.4,0.2
08/19/2019,05:00,11.3,0.00,98.3,0.4,0.2
08/19/2019,06:00,11.0,0.00,98.1,1.6,0.2
08/19/2019,07:00,11.0,0.00,98.3,83.3,0.2
08/19/2019,08:00,14.7,0.00,92.3,651.1,0.2
08/19/2019,09:00,17.1,0.00,83.7,1229.2,0.3
08/19/2019,10:00,20.6,0.00,60.0,1810.8,0.5
08/19/2019,11:00,21.9,0.00,49.7,2308.1,0.8
08/19/2019,12:00,22.4,0.00,51.4,2638.5,1.0
08/19/2019,13:00,23.2,0.00,49.8,2848.4,1.3
08/19/2019,14:00,24.0,0.00,47.5,2868.9,1.5
08/19/2019,15:00,24.6,0.00,47.8,2689.8,1.5
08/19/2019,16:00,25.4,0.00,45.5,2348.5,1.5
08/19/2019,17:00,25.6,0.00,44.2,1833.5,1.5
08/19/2019,18:00,25.5,0.00,44.2,1310.8,1.3
08/19/2019,19:00,25.2,0.00,46.0,696.8,0.7
08/19/2019,20:00,22.7,0.00,66.8,143.5,0.2
08/19/2019,21:00,17.8,0.00,85.7,2.4,0.2
08/19/2019,22:00,15.9,0.00,90.7,0.5,0.2
08/19/2019,23:00,14.9,0.00,92.8,0.5,0.2
08/19/2019,24:00,14.3,0.00,94.2,0.5,0.2
08/20/2019,01:00,13.8,0.00,94.7,0.6,0.2
08/20/2019,02:00,13.1,0.00,96.4,0.6,0.2
08/20/2019,03:00,12.9,0.00,96.8,0.6,0.2
08/20/2019,04:00,12.5,0.00,97.0,0.8,0.2
08/20/2019,05:00,12.4,0.00,97.8,0.6,0.2
08/20/2019,06:00,12.7,0.00,95.2,4.1,0.2
08/20/2019,07:00,15.0,0.00,86.1,93.3,0.7
08/20/2019,08:00,16.1,0.00,89.9,301.5,0.7
08/20/2019,09:00,18.3,0.00,85.5,651.0,1.2
08/20/2019,10:00,20.4,0.00,75.9,1073.3,1.5
08/20/2019,11:00,22.4,0.00,69.0,1638.2,1.7
08/20/2019,12:00,24.5,0.00,64.4,2259.5,0.6
08/20/2019,13:00,25.9,0.00,65.8,2267.7,1.6
08/20/2019,14:00,25.7,0.00,68.6,1479.9,2.0
08/20/2019,15:00,26.0,0.00,67.3,1957.3,1.7
08/20/2019,16:00,25.8,0.00,68.5,1039.5,3.8
08/20/2019,17:00,26.7,0.00,67.1,1137.2,1.6
08/20/2019,18:00,26.6,0.00,69.0,1129.9,1.8
08/20/2019,19:00,25.9,0.00,70.5,638.2,1.6
08/20/2019,20:00,23.6,0.00,77.0,109.1,0.6
08/20/2019,21:00,20.8,0.00,89.9,2.0,0.2
08/20/2019,22:00,19.2,0.00,93.7,0.6,0.2
08/20/2019,23:00,18.3,0.00,95.0,0.7,0.2
08/20/2019,24:00,17.6,0.00,96.3,0.7,0.2
08/21/2019,01:00,17.4,0.00,96.8,0.7,0.4
08/21/2019,02:00,17.6,0.00,96.5,0.8,0.2
08/21/2019,03:00,17.1,0.00,97.3,0.7,0.2
08/21/2019,04:00,16.8,0.00,98.3,0.9,0.3
08/21/2019,05:00,16.3,0.00,98.7,0.9,0.2
08/21/2019,06:00,16.1,0.00,99.1,1.5,0.2
08/21/2019,07:00,16.9,0.00,99.3,53.1,0.2
08/21/2019,08:00,17.5,0.00,99.2,184.7,1.9
08/21/2019,09:00,18.6,0.00,95.3,481.7,1.8
08/21/2019,10:00,20.9,0.00,82.2,1486.5,2.7
08/21/2019,11:00,22.6,0.00,69.9,1978.8,2.8
08/21/2019,12:00,23.1,0.00,61.6,2471.6,2.8
08/21/2019,13:00,23.8,0.00,55.9,2649.7,2.8
08/21/2019,14:00,23.6,0.00,52.8,2219.1,3.1
08/21/2019,15:00,23.9,0.00,48.6,2489.6,3.0
08/21/2019,16:00,24.3,0.00,45.7,2310.1,2.6
08/21/2019,17:00,24.0,0.00,45.0,1678.2,2.7
08/21/2019,18:00,22.9,0.00,47.8,900.2,2.3
08/21/2019,19:00,21.3,0.00,55.8,336.8,1.7
08/21/2019,20:00,19.6,0.00,67.0,93.7,0.8
08/21/2019,21:00,17.4,0.00,75.8,1.9,0.5
08/21/2019,22:00,15.2,0.00,85.2,0.7,0.2
08/21/2019,23:00,13.7,0.00,90.2,0.6,0.2
08/21/2019,24:00,12.6,0.00,93.4,0.7,0.2
08/22/2019,01:00,11.6,0.00,94.8,0.7,0.2
08/22/2019,02:00,10.7,0.00,95.4,0.7,0.2
08/22/2019,03:00,10.1,0.00,96.0,0.7,0.2
08/22/2019,04:00,9.7,0.00,95.8,0.8,0.2
08/22/2019,05:00,9.2,0.00,96.8,0.8,0.2
08/22/2019,06:00,9.9,0.00,96.3,1.1,0.3
08/22/2019,07:00,11.3,0.00,95.4,57.2,0.2
08/22/2019,08:00,12.9,0.00,94.3,193.1,0.2
08/22/2019,09:00,14.3,0.00,92.0,393.0,0.3
08/22/2019,10:00,16.5,0.00,79.7,920.8,0.4
08/22/2019,11:00,18.7,0.00,72.8,1214.6,0.9
08/22/2019,12:00,19.3,0.00,71.1,1030.7,0.8
08/22/2019,13:00,19.6,0.00,71.0,805.7,1.3
08/22/2019,14:00,19.9,0.00,72.9,1271.2,2.1
08/22/2019,15:00,21.4,0.00,61.3,2315.7,1.7
08/22/2019,16:00,21.2,0.00,57.9,1024.6,1.2
08/22/2019,17:00,21.1,0.00,60.2,1035.2,1.0
08/22/2019,18:00,20.4,0.00,66.0,655.1,0.8
08/22/2019,19:00,20.0,0.00,68.1,553.2,0.9
08/22/2019,20:00,18.2,0.00,76.6,66.2,0.7
08/22/2019,21:00,17.2,0.00,80.7,1.2,0.6
08/22/2019,22:00,16.4,0.00,84.7,0.8,0.3
08/22/2019,23:00,14.7,0.00,91.4,0.7,0.2
08/22/2019,24:00,13.4,0.00,95.2,0.7,0.2
08/23/2019,01:00,12.2,0.00,96.7,0.7,0.2
08/23/2019,02:00,11.9,0.00,98.3,0.8,0.2
08/23/2019,03:00,13.0,0.00,96.9,0.9,0.3
08/23/2019,04:00,13.1,0.00,96.2,1.0,0.2
08/23/2019,05:00,13.4,0.00,95.8,1.1,0.5
08/23/2019,06:00,13.4,0.00,93.1,1.2,1.6
08/23/2019,07:00,12.5,0.00,88.8,58.3,1.1
08/23/2019,08:00,13.4,0.00,82.0,603.8,1.0
08/23/2019,09:00,15.2,0.00,73.6,1192.7,1.3
08/23/2019,10:00,17.2,0.00,65.0,1783.2,1.2
08/23/2019,11:00,18.6,0.00,61.1,2277.7,1.3
08/23/2019,12:00,19.6,0.00,58.2,2651.9,1.4
08/23/2019,13:00,20.8,0.00,53.7,2940.2,1.6
08/23/2019,14:00,21.3,0.00,52.0,2635.4,1.3
08/23/2019,15:00,21.9,0.00,49.6,2497.2,1.6
08/23/2019,16:00,21.7,0.00,50.2,1666.6,1.2
08/23/2019,17:00,22.4,0.00,48.6,2286.7,1.5
08/23/2019,18:00,21.6,0.00,49.5,1061.7,1.1
08/23/2019,19:00,20.1,0.00,57.6,375.9,0.3
08/23/2019,20:00,18.0,0.00,66.4,108.0,0.3
08/23/2019,21:00,15.1,0.00,75.9,1.1,0.2
08/23/2019,22:00,14.9,0.00,72.9,0.6,0.3
08/23/2019,23:00,14.3,0.00,79.0,0.6,0.3
08/23/2019,24:00,13.6,0.00,82.0,0.7,0.4
08/24/2019,01:00,13.1,0.00,84.0,0.7,0.4
08/24/2019,02:00,12.9,0.00,86.5,0.7,0.5
08/24/2019,03:00,12.6,0.00,87.6,0.8,0.4
08/24/2019,04:00,11.8,0.00,90.1,0.6,0.3
08/24/2019,05:00,9.9,0.00,95.7,0.6,0.2
08/24/2019,06:00,9.4,0.00,97.3,1.1,0.2
08/24/2019,07:00,10.7,0.00,92.8,46.6,0.3
08/24/2019,08:00,13.7,0.00,81.1,631.6,0.9
08/24/2019,09:00,16.9,0.00,74.2,1223.6,1.0
08/24/2019,10:00,18.6,0.00,69.5,1807.0,1.3
08/24/2019,11:00,19.9,0.00,61.4,2343.5,1.6
08/24/2019,12:00,20.6,0.00,58.6,1840.1,1.8
08/24/2019,13:00,22.0,0.00,54.2,2929.7,2.1
08/24/2019,14:00,22.6,0.00,52.2,2829.1,2.2
08/24/2019,15:00,22.6,0.00,52.2,2264.4,2.0
08/24/2019,16:00,22.6,0.00,52.6,1499.2,1.7
08/24/2019,17:00,22.6,0.00,55.9,1595.2,2.1
08/24/2019,18:00,21.9,0.00,56.8,754.1,1.5
08/24/2019,19:00,20.8,0.00,61.9,415.1,0.8
08/24/2019,20:00,19.2,0.00,70.6,96.3,0.2
08/24/2019,21:00,16.2,0.00,80.4,0.9,0.2
08/24/2019,22:00,16.1,0.00,77.9,0.6,0.7
08/24/2019,23:00,14.7,0.00,81.9,0.5,0.4
08/24/2019,24:00,13.8,0.00,82.7,0.5,0.6
08/25/2019,01:00,13.4,0.00,81.8,0.5,0.8
08/25/2019,02:00,12.8,0.00,85.0,0.6,0.6
08/25/2019,03:00,12.1,0.00,90.1,0.6,0.3
08/25/2019,04:00,11.6,0.00,94.5,0.6,0.2
08/25/2019,05:00,12.9,0.00,92.0,0.7,0.4
08/25/2019,06:00,13.3,0.00,92.9,1.7,0.5
08/25/2019,07:00,13.6,0.00,93.8,92.4,0.4
08/25/2019,08:00,15.0,0.00,91.2,439.1,0.8
08/25/2019,09:00,16.6,0.00,85.5,888.3,1.6
08/25/2019,10:00,17.9,0.00,76.8,1315.1,2.1
08/25/2019,11:00,19.6,0.00,68.0,1969.9,2.7
08/25/2019,12:00,20.6,0.00,60.6,1826.2,2.4
08/25/2019,13:00,21.2,0.00,56.7,1718.8,2.1
08/25/2019,14:00,21.8,0.00,55.5,1858.5,2.6
08/25/2019,15:00,21.8,0.00,55.8,1204.8,2.2
08/25/2019,16:00,22.2,0.00,56.5,1228.8,2.0
08/25/2019,17:00,22.0,0.00,59.9,859.3,1.5
08/25/2019,18:00,21.9,0.00,62.0,596.8,1.5
08/25/2019,19:00,20.9,0.00,67.1,241.2,1.8
08/25/2019,20:00,19.7,0.00,68.7,61.7,1.4
08/25/2019,21:00,18.4,0.00,73.0,1.0,1.0
08/25/2019,22:00,17.5,0.00,76.3,0.7,0.8
08/25/2019,23:00,16.7,0.00,79.8,0.7,0.5
08/25/2019,24:00,16.6,0.00,81.0,0.7,0.5
08/26/2019,01:00,16.6,0.00,82.2,0.9,0.6
08/26/2019,02:00,16.6,0.00,84.1,0.8,0.8
08/26/2019,03:00,16.6,0.00,87.6,0.8,1.0
08/26/2019,04:00,16.7,0.00,88.6,0.7,1.0
08/26/2019,05:00,16.5,0.00,90.9,0.8,0.6
08/26/2019,06:00,16.2,0.00,94.3,1.2,0.4
08/26/2019,07:00,16.5,0.00,94.7,11.5,0.8
08/26/2019,08:00,16.9,0.00,94.2,66.7,1.0
08/26/2019,09:00,17.5,0.00,92.1,312.5,1.2
